l90_1,l90_3,l90_4,l90_5,l250_1,l250_5,l250_6,l250_7,o73_1,o73_2,o73_3,o73_4,o73_5,o128_1,o128_2,o128_3,o128_4,o128_5
-0.19030407122124948,-0.23089523867665865,0.050199405631391414,0.07732499745472447,-0.2858512049099297,0.028091955421235278,0.047123083584577556,0.043887145571922914,0.18110213916914358,0.25755684634476567,0.056291131726741585,0.18023900372729662,0.20200604373017936,0.003053686348059673,0.05089514520397693,0.10791654329880226,0.26293905703082443,0.12584755378402984
-0.17943024483175804,-0.2547186772320194,0.04359373993742449,0.07823899249826055,-0.2830424491241389,0.03728101528373742,0.050770646767424155,0.04275378421840068,0.1884713993216539,0.23293559081204984,0.06376131690583561,0.19018668168975505,0.22423612400536522,0.010225924482281584,0.07478626222745895,0.11335291890356448,0.26230151932448964,0.13876987332063132
-0.19031972989133153,-0.26232131022727034,0.050656389880681225,0.08516873342002332,-0.2731077646025116,0.04110316524358057,0.05862449811896297,0.04544751324924264,0.19401961003853638,0.21125654234756874,0.06422435834561813,0.2045666610453913,0.23720514231315287,0.019878381647947144,0.08267964139384204,0.1153689763039311,0.270457376526184,0.13942099431519892
-0.18176357552449146,-0.2721103784165407,0.05118588189342989,0.08825683410346293,-0.2769143827215397,0.041355995256641104,0.06514124175070464,0.04771499275579856,0.20627214782056336,0.1845048731838324,0.06699027172891076,0.212932089491143,0.2585467036619474,0.03191669900740327,0.0995705566899141,0.12791139650088482,0.2759880269111795,0.13832596630550015
-0.18950550371675384,-0.2857189968414339,0.06886122795503694,0.09862234938099984,-0.27582868623376255,0.03870605659618647,0.06101813471675777,0.04633060668360632,0.22112871903906142,0.2252072190695502,0.0594746464145992,0.2223429318103966,0.2681797880057367,0.03949892238248641,0.10490660932614247,0.13052774975186804,0.27837467856407133,0.14616554325715356
-0.20326341357897035,-0.29882292890637935,0.06606956217515497,0.10115402306115868,-0.2748191383757113,0.03279387746786744,0.06299895924048872,0.05254203853475076,0.22670847835310773,0.26187570886946,0.057642802044986806,0.22687788334461095,0.27690714772769126,0.0532902627326601,0.11067270240580883,0.13213266896477036,0.28744030320767866,0.15284298077308198
-0.21231186213466424,-0.29367615443093376,0.07060827517059959,0.10268269943987936,-0.26308079437833143,0.03193099905381145,0.0595830483936597,0.0508910481192823,0.2330542541070219,0.3012042808534088,0.06378045263864134,0.2336224416016093,0.2871685382787187,0.06050485233746433,0.11892859313734626,0.12658508973287314,0.2973264040379271,0.16160706624324198
-0.22386546188644704,-0.2896057054299368,0.07476983918489254,0.10059040101455775,-0.25846190078451986,0.0351658689250527,0.06523796346742998,0.05899805629699203,0.24237313331545726,0.31044883621580827,0.06859144686915497,0.2379509739175945,0.3008886096500924,0.07396489730102242,0.1207275820468421,0.13021168835186922,0.31122911240770085,0.15881194356871134
-0.22277837076810236,-0.2962203161073858,0.08406841028463434,0.09900307459209319,-0.25555472160542236,0.037279514165735265,0.06424577058908118,0.065073169093232,0.2539441879483542,0.3233265861837789,0.07287960279981043,0.24392564620489154,0.31139609687897224,0.08450532531472488,0.13186278401777554,0.1397184582926432,0.3183965060282299,0.1625123694747982
-0.2212946985630743,-0.31134829032397665,0.09222316677415608,0.09575210811316195,-0.2545289293934454,0.04010803747580934,0.07377655138895577,0.07281793353631431,0.25636337846611734,0.327168062664729,0.07821580874631388,0.2530043559801085,0.32914490551669895,0.0953540270114595,0.1350876102503424,0.1474899505082231,0.3137403323222206,0.1710006558902493
-0.21624729893451472,-0.32933197057890934,0.08349814429369241,0.10126093131947853,-0.248291899570111,0.034929590333649264,0.07947549042269055,0.07731621395178585,0.2582207456625169,0.33184455182606887,0.08649606600493581,0.25634374085315625,0.34374821800189254,0.10391585796096084,0.14891040994062404,0.15410820352956564,0.3123162212762639,0.1771031299621618
-0.20447444145624177,-0.3275349077963522,0.0799550081940362,0.09684398354735459,-0.24360900040190867,0.037691605539098665,0.08721809527021668,0.07590451382993152,0.2658165657300306,0.34303646881694827,0.09549715686705589,0.2621622130325289,0.36202935320157015,0.168955291907021,0.15501205006761973,0.15873615961603976,0.30826481509421655,0.18484003250120645
-0.19353588894013374,-0.3191132239377648,0.08382005497568389,0.10574969532029908,-0.2481836339114875,0.036897255357739744,0.09256497389754481,0.07582547049745601,0.2781017411549032,,0.10038950449580249,0.26855355489931493,0.3715294158193741,0.17722519615610888,0.1637868241860087,0.16320491176414323,0.3137055403901954,0.1879025185762395
-0.18987880062114762,-0.3076395583950306,0.09551323884355636,0.10770942970603282,-0.2511428596471111,0.040541177345196466,0.09449392159404955,0.0800647212163086,0.2879813041102079,,0.10737140117255374,0.27481961014817463,0.37864733048749033,0.18420508343698397,0.17271493409782057,0.16372146559734255,,0.19762269197945723
-0.19520075582559393,-0.30288318409306847,0.10288567676344074,0.11954895402905237,-0.2458435390510759,0.041248803598647535,0.09635901633966619,0.08296850158490542,0.29101447827814636,,0.11214647526005289,0.27725844582540243,0.3808151547326428,0.12529097365525355,0.1824121921007645,0.16514666592714183,,0.19662154314577737
-0.18550348877895773,-0.3075726162704302,0.1004322515726449,0.11868190322132294,-0.24034639715638648,0.042920513195657664,0.0937040362514436,0.09029547821705818,0.29703864032501326,,0.1246620695032762,0.28382018967730777,,0.12985865506682828,0.19171028795219133,0.16646780117602974,,0.2006574933737125
-0.17580314040808714,-0.30494598375967713,0.10289739306339056,0.12337765547478634,-0.2309739157061632,0.043618542615972256,0.09480462531190355,0.09048343993315834,0.3029202248653904,,0.13394359303462333,0.295127372060268,,0.1437935045534641,0.19869086460613325,0.16890734288435214,,0.2046637598112537
